scope,sheet,row_number,machine_code,agiz_mm,gramaj_gr,source_column,cycle_value,included_in_group_stats,parse_status,product_text
schema_match_best_sheet,PROSES ENJEKSİYON,42,203,44,6,J,8,yes,ok,ENJ0057-01 KAPAK SEFFAF SARI 44MM CAKMA 6GR
schema_match_best_sheet,PROSES ENJEKSİYON,42,203,44,6,K,8,yes,ok,ENJ0057-01 KAPAK SEFFAF SARI 44MM CAKMA 6GR
schema_match_best_sheet,PROSES ENJEKSİYON,42,203,44,6,L,17.6,yes,ok,ENJ0057-01 KAPAK SEFFAF SARI 44MM CAKMA 6GR
schema_match_best_sheet,PROSES ENJEKSİYON,43,204,28,1,J,24,yes,ok,ENJ0035-02 TIPA SEFFAF 28MM YIVLI 1GR ( KOLONYA )
schema_match_best_sheet,PROSES ENJEKSİYON,43,204,28,1,K,24,yes,ok,ENJ0035-02 TIPA SEFFAF 28MM YIVLI 1GR ( KOLONYA )
schema_match_best_sheet,PROSES ENJEKSİYON,43,204,28,1,L,25.5,yes,ok,ENJ0035-02 TIPA SEFFAF 28MM YIVLI 1GR ( KOLONYA )
schema_match_best_sheet,PROSES ENJEKSİYON,44,205,24,3,J,12,yes,ok,ENJ0031-04 KAPAK OPAK YESIL 24MM YIVLI 3GR
schema_match_best_sheet,PROSES ENJEKSİYON,44,205,24,3,K,12,yes,ok,ENJ0031-04 KAPAK OPAK YESIL 24MM YIVLI 3GR
schema_match_best_sheet,PROSES ENJEKSİYON,44,205,24,3,L,15.52,yes,ok,ENJ0031-04 KAPAK OPAK YESIL 24MM YIVLI 3GR
schema_match_best_sheet,PROSES ENJEKSİYON,45,207,28,10,J,12,yes,ok,ENJ0038-10 KAPAK OPAK KIRMIZI 28MM YIVLI 10GR
schema_match_best_sheet,PROSES ENJEKSİYON,45,207,28,10,K,9,yes,ok,ENJ0038-10 KAPAK OPAK KIRMIZI 28MM YIVLI 10GR
schema_match_best_sheet,PROSES ENJEKSİYON,45,207,28,10,L,28.95,yes,ok,ENJ0038-10 KAPAK OPAK KIRMIZI 28MM YIVLI 10GR
schema_match_best_sheet,PROSES ENJEKSİYON,46,209,20,2,J,12,yes,ok,ENJ0012-07 DAMLALIK OPAK TURUNCU 20MM YIVLI 2GR
schema_match_best_sheet,PROSES ENJEKSİYON,46,209,20,2,K,7,yes,ok,ENJ0012-07 DAMLALIK OPAK TURUNCU 20MM YIVLI 2GR
schema_match_best_sheet,PROSES ENJEKSİYON,46,209,20,2,L,26.9,yes,ok,ENJ0012-07 DAMLALIK OPAK TURUNCU 20MM YIVLI 2GR
schema_match_best_sheet,PROSES ENJEKSİYON,47,210,100,13,J,4,yes,ok,ENJ0023-01 KAVANOZ KAPAK OPAK SARI 100MM YIVLI 13GR
schema_match_best_sheet,PROSES ENJEKSİYON,47,210,100,13,K,3,yes,ok,ENJ0023-01 KAVANOZ KAPAK OPAK SARI 100MM YIVLI 13GR
schema_match_best_sheet,PROSES ENJEKSİYON,47,210,100,13,L,19.8,yes,ok,ENJ0023-01 KAVANOZ KAPAK OPAK SARI 100MM YIVLI 13GR
schema_match_best_sheet,PROSES ENJEKSİYON,48,211,24,1,J,24,yes,ok,ENJ0027-02 PIM SEFFAF 024MM YIVLI 1GR
schema_match_best_sheet,PROSES ENJEKSİYON,48,211,24,1,K,24,yes,ok,ENJ0027-02 PIM SEFFAF 024MM YIVLI 1GR
schema_match_best_sheet,PROSES ENJEKSİYON,48,211,24,1,L,22.1,yes,ok,ENJ0027-02 PIM SEFFAF 024MM YIVLI 1GR
schema_match_best_sheet,PROSES ENJEKSİYON,49,212,28,13,J,12,yes,ok,ENJ0058-06 FLIPTOP SEFFAF LILA 28MM YIVLI 13GR
schema_match_best_sheet,PROSES ENJEKSİYON,49,212,28,13,K,11,yes,ok,ENJ0058-06 FLIPTOP SEFFAF LILA 28MM YIVLI 13GR
schema_match_best_sheet,PROSES ENJEKSİYON,49,212,28,13,L,21.4,yes,ok,ENJ0058-06 FLIPTOP SEFFAF LILA 28MM YIVLI 13GR
schema_match_best_sheet,PROSES ENJEKSİYON,50,301,90,17,J,4,yes,ok,ENJ0042-01 KAVANOZ KAPAK OPAK SARI 90MM YIVLI 17GR
schema_match_best_sheet,PROSES ENJEKSİYON,50,301,90,17,K,4,yes,ok,ENJ0042-01 KAVANOZ KAPAK OPAK SARI 90MM YIVLI 17GR
schema_match_best_sheet,PROSES ENJEKSİYON,50,301,90,17,L,24.4,yes,ok,ENJ0042-01 KAVANOZ KAPAK OPAK SARI 90MM YIVLI 17GR
schema_match_best_sheet,PROSES ENJEKSİYON,51,303,90,61,J,4,yes,ok,PRE0003 90 MM 4 GOZ YIVLI PREFORM 61GR SEFFAF SEFFAF KOLI STANDART
schema_match_best_sheet,PROSES ENJEKSİYON,51,303,90,61,K,3,yes,ok,PRE0003 90 MM 4 GOZ YIVLI PREFORM 61GR SEFFAF SEFFAF KOLI STANDART
schema_match_best_sheet,PROSES ENJEKSİYON,51,303,90,61,L,28.7,yes,ok,PRE0003 90 MM 4 GOZ YIVLI PREFORM 61GR SEFFAF SEFFAF KOLI STANDART
schema_match_best_sheet,PROSES ENJEKSİYON,52,501,24,28,J,6,yes,ok,EBM0021-05 350ML OPAK SEDEFLI MOR 24MM YIVLI 28GR
schema_match_best_sheet,PROSES ENJEKSİYON,52,501,24,28,L,15.62,yes,ok,EBM0021-05 350ML OPAK SEDEFLI MOR 24MM YIVLI 28GR
schema_match_best_sheet,PROSES ENJEKSİYON,53,102,28,52,J,5,yes,ok,PET0016-01 1500ML SEFFAF SEFFAF 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,53,102,28,52,K,4,yes,ok,PET0016-01 1500ML SEFFAF SEFFAF 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,53,102,28,52,L,18.73,yes,ok,PET0016-01 1500ML SEFFAF SEFFAF 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,54,103,28,40,J,5,yes,ok,PET0005-01 700ML SEFFAF SARI 28MM YIVLI 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,54,103,28,40,K,5,yes,ok,PET0005-01 700ML SEFFAF SARI 28MM YIVLI 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,54,103,28,40,L,15.87,yes,ok,PET0005-01 700ML SEFFAF SARI 28MM YIVLI 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,55,104,28,25,J,6,yes,ok,PET0166-02 400ML SEFFAF SEFFAF 28MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,55,104,28,25,K,6,yes,ok,PET0166-02 400ML SEFFAF SEFFAF 28MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,55,104,28,25,L,12.63,yes,ok,PET0166-02 400ML SEFFAF SEFFAF 28MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,56,161,38,47,J,6,yes,ok,PET0181-02 960ML OPAK SARI 38MM YIVLI 47GR
schema_match_best_sheet,PROSES ENJEKSİYON,56,161,38,47,K,6,yes,ok,PET0181-02 960ML OPAK SARI 38MM YIVLI 47GR
schema_match_best_sheet,PROSES ENJEKSİYON,56,161,38,47,L,22.51,yes,ok,PET0181-02 960ML OPAK SARI 38MM YIVLI 47GR
schema_match_best_sheet,PROSES ENJEKSİYON,57,171,100,45,J,3,yes,ok,PET0185-01 500ML SEFFAF SEFFAF 100MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,57,171,100,45,K,3,yes,ok,PET0185-01 500ML SEFFAF SEFFAF 100MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,57,171,100,45,L,14.78,yes,ok,PET0185-01 500ML SEFFAF SEFFAF 100MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,58,172,28,45,J,4,yes,ok,PET0057-01 1000ML SEFFAF SEFFAF 28MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,58,172,28,45,K,4,yes,ok,PET0057-01 1000ML SEFFAF SEFFAF 28MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,58,172,28,45,L,16.64,yes,ok,PET0057-01 1000ML SEFFAF SEFFAF 28MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,59,173,28,40,J,5,yes,ok,PET0019-01 650ML SEFFAF UV 28MM CAKMA 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,59,173,28,40,K,5,yes,ok,PET0019-01 650ML SEFFAF UV 28MM CAKMA 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,59,173,28,40,L,17.82,yes,ok,PET0019-01 650ML SEFFAF UV 28MM CAKMA 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,60,174,110,95,J,3,yes,ok,PET0239-01 1000ML SEFFAF SEFFAF 110MM YIVLI 95GR
schema_match_best_sheet,PROSES ENJEKSİYON,60,174,110,95,K,3,yes,ok,PET0239-01 1000ML SEFFAF SEFFAF 110MM YIVLI 95GR
schema_match_best_sheet,PROSES ENJEKSİYON,60,174,110,95,L,18.17,yes,ok,PET0239-01 1000ML SEFFAF SEFFAF 110MM YIVLI 95GR
schema_match_best_sheet,PROSES ENJEKSİYON,61,176,28,52,J,5,yes,ok,PET0015-06 1000ML OPAK SEDEFLI MOR 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,61,176,28,52,K,5,yes,ok,PET0015-06 1000ML OPAK SEDEFLI MOR 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,61,176,28,52,L,18.63,yes,ok,PET0015-06 1000ML OPAK SEDEFLI MOR 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,62,177,28,52,J,4,yes,ok,PET0015-03 1000ML OPAK BEYAZ 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,62,177,28,52,K,4,yes,ok,PET0015-03 1000ML OPAK BEYAZ 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,62,177,28,52,L,18.43,yes,ok,PET0015-03 1000ML OPAK BEYAZ 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,63,131,24,25,J,3,yes,ok,PET0110-01 100ML SEFFAF TURUNCU 24MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,63,131,24,25,K,3,yes,ok,PET0110-01 100ML SEFFAF TURUNCU 24MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,63,131,24,25,L,20.27,yes,ok,PET0110-01 100ML SEFFAF TURUNCU 24MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,64,132,24,29,J,3,yes,ok,PET0035-01 400ML SEFFAF SEFFAF 24MM YIVLI 29GR
schema_match_best_sheet,PROSES ENJEKSİYON,64,132,24,29,K,3,yes,ok,PET0035-01 400ML SEFFAF SEFFAF 24MM YIVLI 29GR
schema_match_best_sheet,PROSES ENJEKSİYON,64,132,24,29,L,20.67,yes,ok,PET0035-01 400ML SEFFAF SEFFAF 24MM YIVLI 29GR
schema_match_best_sheet,PROSES ENJEKSİYON,65,134,24,16,J,3,yes,ok,PET0104-01 100ML OPAK BEYAZ 24MM YIVLI 16GR
schema_match_best_sheet,PROSES ENJEKSİYON,65,134,24,16,K,3,yes,ok,PET0104-01 100ML OPAK BEYAZ 24MM YIVLI 16GR
schema_match_best_sheet,PROSES ENJEKSİYON,65,134,24,16,L,15.27,yes,ok,PET0104-01 100ML OPAK BEYAZ 24MM YIVLI 16GR
schema_match_best_sheet,PROSES ENJEKSİYON,66,135,38,25,J,2,yes,ok,PET0145-01 150ML SEFFAF KAHVE 38MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,66,135,38,25,K,2,yes,ok,PET0145-01 150ML SEFFAF KAHVE 38MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,66,135,38,25,L,19.89,yes,ok,PET0145-01 150ML SEFFAF KAHVE 38MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,67,138,62,26,J,3,yes,ok,PET0312-01 370ML SEFFAF SEFFAF 62MM YIVLI 26GR
schema_match_best_sheet,PROSES ENJEKSİYON,67,138,62,26,K,3,yes,ok,PET0312-01 370ML SEFFAF SEFFAF 62MM YIVLI 26GR
schema_match_best_sheet,PROSES ENJEKSİYON,67,138,62,26,L,12.61,yes,ok,PET0312-01 370ML SEFFAF SEFFAF 62MM YIVLI 26GR
schema_match_best_sheet,PROSES ENJEKSİYON,68,102,28,52,J,5,yes,ok,PET0016-01 1500ML SEFFAF SEFFAF 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,68,102,28,52,K,4,yes,ok,PET0016-01 1500ML SEFFAF SEFFAF 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,68,102,28,52,L,18.73,yes,ok,PET0016-01 1500ML SEFFAF SEFFAF 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,69,103,28,40,J,5,yes,ok,PET0005-01 700ML SEFFAF SARI 28MM YIVLI 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,69,103,28,40,K,5,yes,ok,PET0005-01 700ML SEFFAF SARI 28MM YIVLI 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,69,103,28,40,L,15.87,yes,ok,PET0005-01 700ML SEFFAF SARI 28MM YIVLI 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,70,104,28,25,J,6,yes,ok,PET0166-02 400ML SEFFAF SEFFAF 28MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,70,104,28,25,K,6,yes,ok,PET0166-02 400ML SEFFAF SEFFAF 28MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,70,104,28,25,L,12.63,yes,ok,PET0166-02 400ML SEFFAF SEFFAF 28MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,71,161,38,47,J,6,yes,ok,PET0181-02 960ML OPAK SARI 38MM YIVLI 47GR
schema_match_best_sheet,PROSES ENJEKSİYON,71,161,38,47,K,6,yes,ok,PET0181-02 960ML OPAK SARI 38MM YIVLI 47GR
schema_match_best_sheet,PROSES ENJEKSİYON,71,161,38,47,L,22.51,yes,ok,PET0181-02 960ML OPAK SARI 38MM YIVLI 47GR
schema_match_best_sheet,PROSES ENJEKSİYON,72,171,100,45,J,3,yes,ok,PET0185-01 500ML SEFFAF SEFFAF 100MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,72,171,100,45,K,3,yes,ok,PET0185-01 500ML SEFFAF SEFFAF 100MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,72,171,100,45,L,14.78,yes,ok,PET0185-01 500ML SEFFAF SEFFAF 100MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,73,172,28,45,J,4,yes,ok,PET0057-01 1000ML SEFFAF SEFFAF 28MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,73,172,28,45,K,4,yes,ok,PET0057-01 1000ML SEFFAF SEFFAF 28MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,73,172,28,45,L,16.64,yes,ok,PET0057-01 1000ML SEFFAF SEFFAF 28MM YIVLI 45GR
schema_match_best_sheet,PROSES ENJEKSİYON,74,173,28,40,J,5,yes,ok,PET0019-01 650ML SEFFAF UV 28MM CAKMA 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,74,173,28,40,K,5,yes,ok,PET0019-01 650ML SEFFAF UV 28MM CAKMA 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,74,173,28,40,L,17.82,yes,ok,PET0019-01 650ML SEFFAF UV 28MM CAKMA 40GR
schema_match_best_sheet,PROSES ENJEKSİYON,75,174,110,95,J,3,yes,ok,PET0239-01 1000ML SEFFAF SEFFAF 110MM YIVLI 95GR
schema_match_best_sheet,PROSES ENJEKSİYON,75,174,110,95,K,3,yes,ok,PET0239-01 1000ML SEFFAF SEFFAF 110MM YIVLI 95GR
schema_match_best_sheet,PROSES ENJEKSİYON,75,174,110,95,L,18.17,yes,ok,PET0239-01 1000ML SEFFAF SEFFAF 110MM YIVLI 95GR
schema_match_best_sheet,PROSES ENJEKSİYON,76,176,28,52,J,5,yes,ok,PET0015-06 1000ML OPAK SEDEFLI MOR 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,76,176,28,52,K,5,yes,ok,PET0015-06 1000ML OPAK SEDEFLI MOR 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,76,176,28,52,L,18.63,yes,ok,PET0015-06 1000ML OPAK SEDEFLI MOR 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,77,177,28,52,J,4,yes,ok,PET0015-03 1000ML OPAK BEYAZ 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,77,177,28,52,K,4,yes,ok,PET0015-03 1000ML OPAK BEYAZ 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,77,177,28,52,L,18.43,yes,ok,PET0015-03 1000ML OPAK BEYAZ 28MM YIVLI 52GR
schema_match_best_sheet,PROSES ENJEKSİYON,78,131,24,25,J,3,yes,ok,PET0110-01 100ML SEFFAF TURUNCU 24MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,78,131,24,25,K,3,yes,ok,PET0110-01 100ML SEFFAF TURUNCU 24MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,78,131,24,25,L,20.27,yes,ok,PET0110-01 100ML SEFFAF TURUNCU 24MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,79,132,24,29,J,3,yes,ok,PET0035-01 400ML SEFFAF SEFFAF 24MM YIVLI 29GR
schema_match_best_sheet,PROSES ENJEKSİYON,79,132,24,29,K,3,yes,ok,PET0035-01 400ML SEFFAF SEFFAF 24MM YIVLI 29GR
schema_match_best_sheet,PROSES ENJEKSİYON,79,132,24,29,L,20.67,yes,ok,PET0035-01 400ML SEFFAF SEFFAF 24MM YIVLI 29GR
schema_match_best_sheet,PROSES ENJEKSİYON,80,134,24,16,J,3,yes,ok,PET0104-01 100ML OPAK BEYAZ 24MM YIVLI 16GR
schema_match_best_sheet,PROSES ENJEKSİYON,80,134,24,16,K,3,yes,ok,PET0104-01 100ML OPAK BEYAZ 24MM YIVLI 16GR
schema_match_best_sheet,PROSES ENJEKSİYON,80,134,24,16,L,15.27,yes,ok,PET0104-01 100ML OPAK BEYAZ 24MM YIVLI 16GR
schema_match_best_sheet,PROSES ENJEKSİYON,81,135,38,25,J,2,yes,ok,PET0145-01 150ML SEFFAF KAHVE 38MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,81,135,38,25,K,2,yes,ok,PET0145-01 150ML SEFFAF KAHVE 38MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,81,135,38,25,L,19.89,yes,ok,PET0145-01 150ML SEFFAF KAHVE 38MM YIVLI 25GR
schema_match_best_sheet,PROSES ENJEKSİYON,82,138,62,26,J,3,yes,ok,PET0312-01 370ML SEFFAF SEFFAF 62MM YIVLI 26GR
schema_match_best_sheet,PROSES ENJEKSİYON,82,138,62,26,K,3,yes,ok,PET0312-01 370ML SEFFAF SEFFAF 62MM YIVLI 26GR
schema_match_best_sheet,PROSES ENJEKSİYON,82,138,62,26,L,12.61,yes,ok,PET0312-01 370ML SEFFAF SEFFAF 62MM YIVLI 26GR
